id_wypozyczenia,id_pracownika,id_auta,id_klienta,id_rodzaj_wypozyczenia,stan_licznika_przed,data_wypozyczenia,id_rezerwacji,id_oddzialu,uwagi
477,994,715,526,281,520599,06/04/2022,595,862,uwagi
478,312,158,257,367,557660,12/04/2022,795,894,uwagi
479,519,653,630,577,570034,11/04/2022,735,977,uwagi
480,324,898,27,234,534937,11/04/2022,175,497,uwagi
481,421,904,301,414,561849,06/04/2022,827,695,uwagi
482,825,422,556,136,557903,15/04/2022,813,503,uwagi
483,156,607,396,675,525888,14/04/2022,26,251,uwagi
484,960,760,228,283,565719,07/04/2022,254,516,uwagi
485,7,428,13,427,533176,10/04/2022,314,841,uwagi
486,951,141,535,775,556114,16/04/2022,90,911,uwagi
487,141,902,413,296,550868,17/04/2022,809,971,uwagi
488,768,834,222,727,559367,19/04/2022,449,10,uwagi
489,251,702,526,258,512972,19/04/2022,538,684,uwagi
490,462,852,525,412,599130,16/04/2022,60,187,uwagi
491,553,149,97,693,505070,05/04/2022,510,989,uwagi
492,560,319,959,327,515177,05/04/2022,180,54,uwagi
493,746,628,64,997,532984,05/04/2022,589,254,uwagi
494,460,127,938,922,597739,15/04/2022,463,333,uwagi
495,969,522,520,522,566997,09/04/2022,617,214,uwagi
496,721,126,203,281,544391,09/04/2022,161,607,uwagi
497,596,341,661,342,596835,17/04/2022,724,338,uwagi
498,299,313,592,758,543833,17/04/2022,529,679,uwagi
499,416,991,12,385,551217,19/04/2022,531,906,uwagi
500,183,147,120,903,527280,10/04/2022,322,183,uwagi
501,717,483,790,313,582253,16/04/2022,451,654,uwagi
502,791,175,991,90,548664,17/04/2022,583,847,uwagi
503,925,111,526,341,510193,09/04/2022,538,726,uwagi
504,615,68,631,797,521492,04/04/2022,750,700,uwagi
505,488,72,882,205,555328,11/04/2022,672,517,uwagi
506,376,123,171,167,529670,08/04/2022,162,256,uwagi
507,784,744,103,709,585437,19/04/2022,629,50,uwagi
508,957,166,775,571,523316,13/04/2022,405,367,uwagi
509,449,155,66,936,522573,12/04/2022,948,141,uwagi
510,780,620,658,155,574163,04/04/2022,828,322,uwagi
511,39,989,578,822,573228,16/04/2022,680,530,uwagi
512,587,308,580,543,547307,06/04/2022,354,114,uwagi
513,707,758,481,155,591235,08/04/2022,546,91,uwagi
514,139,494,231,918,511267,06/04/2022,888,72,uwagi
515,855,716,394,893,570389,05/04/2022,971,715,uwagi
516,437,651,245,23,595824,08/04/2022,824,566,uwagi
517,432,177,680,138,593421,06/04/2022,160,292,uwagi
518,847,705,383,985,519818,18/04/2022,613,902,uwagi
519,311,500,974,166,521504,09/04/2022,368,58,uwagi
520,919,338,773,356,598806,07/04/2022,17,378,uwagi
521,947,840,944,378,501610,18/04/2022,623,516,uwagi
522,951,782,808,797,548675,09/04/2022,190,782,uwagi
523,685,802,684,996,530148,14/04/2022,657,161,uwagi
524,517,24,219,436,536156,17/04/2022,991,791,uwagi
525,350,8,169,296,584695,05/04/2022,113,674,uwagi
526,864,735,189,814,551676,04/04/2022,996,611,uwagi
527,4,185,392,689,598622,13/04/2022,75,685,uwagi
528,288,732,846,805,575566,10/04/2022,64,240,uwagi
529,118,55,31,467,506197,09/04/2022,199,763,uwagi
530,909,311,437,772,504563,04/04/2022,625,586,uwagi
531,563,621,196,566,580533,11/04/2022,588,255,uwagi
532,792,663,939,80,539391,14/04/2022,784,884,uwagi
533,150,848,124,267,590234,17/04/2022,154,734,uwagi
534,965,353,497,874,566281,10/04/2022,933,646,uwagi
535,709,558,231,271,517820,04/04/2022,427,837,uwagi
536,984,14,92,776,567547,15/04/2022,30,855,uwagi
537,70,814,738,219,566094,08/04/2022,861,486,uwagi
538,564,15,220,528,536630,10/04/2022,716,401,uwagi
539,30,649,47,738,520603,11/04/2022,277,9,uwagi
540,385,703,846,368,571597,09/04/2022,937,143,uwagi
541,392,966,998,461,577916,07/04/2022,735,680,uwagi
542,441,596,166,4,561004,05/04/2022,385,531,uwagi
543,977,101,932,6,574909,09/04/2022,978,743,uwagi
544,956,255,752,340,595706,13/04/2022,597,708,uwagi
545,674,533,850,65,549852,14/04/2022,848,526,uwagi
546,278,582,206,718,517773,06/04/2022,371,722,uwagi
547,788,756,253,765,585607,14/04/2022,184,770,uwagi
548,606,162,513,561,541612,12/04/2022,264,900,uwagi
549,374,861,607,47,539313,06/04/2022,457,111,uwagi
550,892,304,636,170,588571,04/04/2022,841,888,uwagi
551,64,212,609,852,596695,09/04/2022,861,616,uwagi
552,824,45,385,429,520593,04/04/2022,898,989,uwagi
553,623,162,889,996,502177,12/04/2022,495,42,uwagi
554,415,952,153,307,525524,07/04/2022,789,476,uwagi
555,141,630,363,205,584054,16/04/2022,972,56,uwagi
556,808,832,671,631,587580,18/04/2022,56,59,uwagi
557,82,954,48,704,511459,06/04/2022,936,700,uwagi
558,137,430,741,552,538147,11/04/2022,893,858,uwagi
559,637,681,334,778,530960,13/04/2022,697,983,uwagi
560,151,668,38,958,549952,07/04/2022,709,589,uwagi
561,376,765,647,458,571763,10/04/2022,694,161,uwagi
562,833,630,860,969,505904,11/04/2022,601,520,uwagi
563,441,493,378,78,517339,04/04/2022,712,855,uwagi
564,483,409,837,634,507611,09/04/2022,875,591,uwagi
565,576,584,179,951,534751,04/04/2022,826,408,uwagi
566,66,520,569,898,514860,18/04/2022,429,866,uwagi
567,208,29,386,649,552173,10/04/2022,764,726,uwagi
568,696,475,581,179,588315,06/04/2022,418,812,uwagi
569,960,292,403,535,587483,15/04/2022,581,486,uwagi
570,223,407,894,288,592609,12/04/2022,463,185,uwagi
571,75,892,51,283,592025,06/04/2022,437,931,uwagi
572,442,201,656,138,567517,15/04/2022,237,316,uwagi
573,559,654,127,518,594495,12/04/2022,529,53,uwagi
574,820,110,539,43,551593,06/04/2022,433,330,uwagi
575,443,895,515,517,578619,11/04/2022,566,800,uwagi
576,707,2,730,149,520203,16/04/2022,386,286,uwagi
577,878,622,601,436,527473,10/04/2022,728,954,uwagi
578,220,256,6,40,536515,09/04/2022,544,82,uwagi
579,882,977,412,324,587092,14/04/2022,926,840,uwagi
580,658,491,639,364,549261,06/04/2022,369,512,uwagi
581,695,754,798,572,537524,07/04/2022,399,8,uwagi
582,650,126,961,870,538130,06/04/2022,966,910,uwagi
583,747,510,991,628,548588,13/04/2022,402,951,uwagi
584,357,328,791,14,581807,04/04/2022,430,378,uwagi
585,311,798,890,6,555137,05/04/2022,687,578,uwagi
586,927,86,585,577,521069,08/04/2022,545,447,uwagi
587,592,511,356,339,502068,14/04/2022,346,966,uwagi
588,507,748,917,864,507506,18/04/2022,708,878,uwagi
589,894,137,255,204,593392,13/04/2022,145,210,uwagi
590,486,831,787,412,591614,08/04/2022,371,989,uwagi
591,127,916,435,719,542650,17/04/2022,791,58,uwagi
592,448,137,24,954,588378,13/04/2022,940,818,uwagi
593,959,647,695,852,578320,06/04/2022,950,56,uwagi
594,718,94,265,203,592417,15/04/2022,52,615,uwagi
595,841,422,603,968,533760,06/04/2022,38,686,uwagi
596,765,828,744,212,596356,07/04/2022,767,166,uwagi
597,848,707,983,807,535323,12/04/2022,677,659,uwagi
598,137,626,714,854,571886,19/04/2022,979,56,uwagi
599,644,31,671,484,545202,16/04/2022,274,451,uwagi
600,790,311,137,554,513805,18/04/2022,880,766,uwagi
601,102,647,931,949,535242,12/04/2022,913,756,uwagi
602,706,589,414,843,521453,09/04/2022,128,696,uwagi
603,934,107,752,577,513616,12/04/2022,422,60,uwagi
604,589,695,511,378,500530,09/04/2022,647,932,uwagi
605,144,527,697,245,517229,04/04/2022,627,194,uwagi
606,525,539,950,231,512777,18/04/2022,363,73,uwagi
607,343,490,769,276,559558,16/04/2022,520,853,uwagi
608,732,942,912,320,563616,04/04/2022,422,698,uwagi
609,642,69,630,785,559474,15/04/2022,326,30,uwagi
610,768,953,224,292,549142,08/04/2022,173,523,uwagi
611,620,535,595,962,502448,08/04/2022,363,238,uwagi
612,621,883,90,352,582355,16/04/2022,2,672,uwagi
613,460,424,370,102,549158,12/04/2022,999,886,uwagi
614,87,325,916,854,527715,09/04/2022,140,146,uwagi
615,769,313,668,388,584721,05/04/2022,262,350,uwagi
616,872,625,587,492,550656,11/04/2022,676,844,uwagi
617,331,677,516,790,509979,14/04/2022,885,891,uwagi
618,592,884,777,678,520827,14/04/2022,693,532,uwagi
619,486,833,677,255,514448,05/04/2022,344,642,uwagi
620,992,606,992,864,522953,17/04/2022,578,356,uwagi
621,737,254,199,67,592987,18/04/2022,715,857,uwagi
622,30,599,747,622,548250,08/04/2022,524,299,uwagi
623,691,217,830,177,504903,14/04/2022,506,431,uwagi
624,194,850,72,186,545447,15/04/2022,63,49,uwagi
625,684,641,404,421,589355,11/04/2022,603,487,uwagi
626,824,317,343,854,591533,08/04/2022,90,475,uwagi
627,398,614,773,89,583004,12/04/2022,603,265,uwagi
628,880,109,696,73,595789,17/04/2022,767,258,uwagi
629,413,830,307,97,547039,18/04/2022,711,517,uwagi
630,364,313,3,188,562889,10/04/2022,346,41,uwagi
631,545,435,515,943,504760,11/04/2022,288,31,uwagi
632,878,890,296,757,599855,17/04/2022,991,830,uwagi
633,957,758,88,369,558742,17/04/2022,394,466,uwagi
634,58,104,982,422,541588,17/04/2022,985,610,uwagi
635,45,330,650,589,576366,07/04/2022,165,532,uwagi
636,812,452,562,689,534137,09/04/2022,858,446,uwagi
637,340,848,275,297,560500,15/04/2022,362,666,uwagi
638,193,756,131,251,585883,06/04/2022,112,672,uwagi
639,275,97,282,320,542545,07/04/2022,931,909,uwagi
640,190,95,440,1,554601,05/04/2022,2,690,uwagi
641,888,859,135,228,570581,05/04/2022,410,524,uwagi
642,311,772,189,504,552717,12/04/2022,320,754,uwagi
643,387,431,426,661,552696,05/04/2022,707,981,uwagi
644,953,638,889,142,573166,16/04/2022,329,142,uwagi
645,278,330,832,166,518755,15/04/2022,967,393,uwagi
646,894,376,916,205,514764,08/04/2022,105,708,uwagi
647,675,424,461,61,585462,06/04/2022,887,722,uwagi
648,382,593,702,334,522981,12/04/2022,591,476,uwagi
649,962,919,618,240,524786,08/04/2022,449,405,uwagi
650,436,415,797,329,579048,06/04/2022,713,533,uwagi
651,939,818,241,613,524107,12/04/2022,702,674,uwagi
652,96,588,396,478,518026,16/04/2022,98,812,uwagi
653,411,688,287,372,560597,09/04/2022,905,611,uwagi
654,854,353,15,290,576735,06/04/2022,812,619,uwagi
655,558,524,151,496,534124,07/04/2022,392,109,uwagi
656,583,93,783,678,568009,09/04/2022,178,156,uwagi
657,861,275,967,271,596237,12/04/2022,254,642,uwagi
658,569,158,253,423,551013,17/04/2022,268,712,uwagi
659,278,79,330,836,560286,15/04/2022,481,332,uwagi
660,945,872,441,527,596434,04/04/2022,223,205,uwagi
661,645,401,360,505,567565,10/04/2022,327,776,uwagi
662,639,580,418,207,573677,09/04/2022,670,629,uwagi
663,247,938,340,525,501620,19/04/2022,670,360,uwagi
664,620,150,691,564,502144,17/04/2022,132,90,uwagi
665,986,354,294,631,575452,13/04/2022,654,135,uwagi
666,431,980,911,69,555908,09/04/2022,328,275,uwagi
667,296,998,904,543,593440,11/04/2022,243,68,uwagi
668,951,913,427,570,506189,10/04/2022,118,133,uwagi
669,84,249,223,70,560254,12/04/2022,517,700,uwagi
670,358,170,835,788,514963,15/04/2022,745,856,uwagi
671,709,72,130,5,506890,07/04/2022,33,548,uwagi
672,4,276,615,954,518804,17/04/2022,42,524,uwagi
673,250,159,657,334,540753,08/04/2022,879,403,uwagi
674,11,396,102,368,556506,15/04/2022,937,155,uwagi
675,715,681,10,424,575231,19/04/2022,140,428,uwagi
676,822,173,976,825,544849,18/04/2022,590,779,uwagi
677,637,631,303,887,578956,04/04/2022,959,220,uwagi
678,198,838,623,208,523235,07/04/2022,724,575,uwagi
679,798,660,729,513,534039,15/04/2022,739,936,uwagi
680,93,879,364,914,505076,07/04/2022,339,739,uwagi
681,500,929,517,136,555905,08/04/2022,819,23,uwagi
682,349,778,242,546,561453,12/04/2022,865,753,uwagi
683,847,588,328,645,524780,17/04/2022,56,157,uwagi
684,589,795,92,681,567237,15/04/2022,456,595,uwagi
685,724,795,334,223,572237,10/04/2022,851,359,uwagi
686,282,670,381,631,544632,09/04/2022,623,176,uwagi
687,61,487,929,908,507435,17/04/2022,256,553,uwagi
688,323,312,709,911,510585,05/04/2022,801,592,uwagi
689,779,256,187,502,504977,06/04/2022,520,724,uwagi
690,773,370,82,54,503849,13/04/2022,463,684,uwagi
691,485,85,860,546,557105,05/04/2022,788,454,uwagi
692,646,44,6,968,535529,10/04/2022,714,878,uwagi
693,462,515,470,240,576989,04/04/2022,656,741,uwagi
694,820,175,465,592,554405,11/04/2022,547,646,uwagi
695,583,9,329,68,509319,11/04/2022,189,614,uwagi
696,665,977,67,310,501986,14/04/2022,72,278,uwagi
697,376,786,156,837,529984,11/04/2022,625,76,uwagi
698,70,280,817,890,545409,06/04/2022,281,482,uwagi
699,999,828,127,581,583567,12/04/2022,456,649,uwagi
700,929,644,262,594,561993,13/04/2022,328,903,uwagi
701,640,400,180,15,518500,10/04/2022,336,852,uwagi
702,485,960,927,555,523889,11/04/2022,744,444,uwagi
703,693,25,926,692,585121,09/04/2022,52,272,uwagi
704,687,508,920,616,515095,08/04/2022,181,209,uwagi
705,771,509,112,411,590778,08/04/2022,292,426,uwagi
706,93,627,277,578,558608,09/04/2022,204,133,uwagi
707,825,948,577,518,597128,08/04/2022,502,210,uwagi
708,823,554,481,510,506022,12/04/2022,401,126,uwagi
709,212,582,334,983,509019,05/04/2022,446,393,uwagi
710,998,738,819,91,536388,11/04/2022,96,669,uwagi
711,950,300,801,775,524632,14/04/2022,377,293,uwagi
712,218,879,503,41,543106,12/04/2022,983,550,uwagi
713,492,384,675,703,596549,14/04/2022,9,685,uwagi
714,56,455,78,54,519128,16/04/2022,896,145,uwagi
715,556,991,813,506,529008,05/04/2022,614,281,uwagi
716,537,991,573,754,586809,10/04/2022,75,795,uwagi
717,300,58,344,791,544165,07/04/2022,19,493,uwagi
718,408,27,178,463,548069,18/04/2022,255,517,uwagi
719,672,151,661,228,514122,07/04/2022,474,733,uwagi
720,432,87,13,968,507703,15/04/2022,586,722,uwagi
721,946,661,516,245,571822,11/04/2022,860,35,uwagi
722,160,878,528,568,590398,09/04/2022,706,30,uwagi
723,385,960,547,57,510998,15/04/2022,208,284,uwagi
724,252,681,17,683,576786,18/04/2022,29,651,uwagi
725,845,614,372,791,527398,06/04/2022,888,35,uwagi
726,993,747,69,153,562436,07/04/2022,597,720,uwagi
727,529,302,749,914,526132,17/04/2022,296,970,uwagi
728,372,503,254,623,518333,12/04/2022,270,306,uwagi
729,952,298,956,797,591153,12/04/2022,328,587,uwagi
730,186,215,621,178,596175,12/04/2022,690,330,uwagi
731,587,286,49,115,558761,04/04/2022,798,28,uwagi
732,849,94,998,221,559548,11/04/2022,251,843,uwagi
733,779,520,148,731,581780,07/04/2022,103,527,uwagi
734,730,431,113,915,564483,09/04/2022,733,93,uwagi
735,607,422,423,193,570790,10/04/2022,472,308,uwagi
736,296,269,335,145,536192,09/04/2022,332,365,uwagi
737,958,583,208,737,510212,04/04/2022,356,467,uwagi
738,920,459,993,650,588815,08/04/2022,105,565,uwagi
739,533,838,657,140,525894,04/04/2022,79,333,uwagi
740,967,551,640,263,581893,18/04/2022,974,407,uwagi
741,181,306,772,139,588776,12/04/2022,979,875,uwagi
742,990,335,341,910,579210,14/04/2022,334,560,uwagi
743,681,438,124,214,527453,11/04/2022,780,353,uwagi
744,534,859,686,501,540856,18/04/2022,325,763,uwagi
745,228,299,170,409,560390,07/04/2022,941,547,uwagi
746,492,920,422,482,525375,18/04/2022,762,392,uwagi
747,46,95,951,727,553230,14/04/2022,74,940,uwagi
748,807,854,293,341,571168,04/04/2022,978,841,uwagi
749,121,302,604,348,559982,19/04/2022,773,757,uwagi
750,204,714,303,696,563338,05/04/2022,724,177,uwagi
751,888,486,569,933,558028,15/04/2022,519,660,uwagi
752,113,593,599,920,544519,05/04/2022,891,260,uwagi
753,157,868,101,278,516921,09/04/2022,704,625,uwagi
754,770,477,381,973,519001,18/04/2022,684,669,uwagi
755,824,408,846,711,589277,13/04/2022,414,644,uwagi
756,474,932,303,586,552395,14/04/2022,902,506,uwagi
757,970,792,765,127,565933,06/04/2022,866,404,uwagi
758,829,569,28,598,504512,15/04/2022,409,571,uwagi
759,236,93,239,59,549967,19/04/2022,84,770,uwagi
760,393,497,413,866,542869,12/04/2022,716,452,uwagi
761,953,617,957,922,540788,14/04/2022,721,48,uwagi
762,68,586,451,896,515468,06/04/2022,479,494,uwagi
763,200,888,64,435,598008,08/04/2022,303,494,uwagi
764,480,386,263,873,588246,11/04/2022,676,738,uwagi
765,312,391,189,264,500654,16/04/2022,145,186,uwagi
766,415,866,234,482,545166,17/04/2022,685,378,uwagi
767,607,164,871,807,505074,12/04/2022,935,242,uwagi
768,31,237,735,511,562212,12/04/2022,998,383,uwagi
769,505,673,121,816,506246,17/04/2022,310,80,uwagi
770,70,454,266,484,531970,11/04/2022,499,966,uwagi
771,772,183,343,378,534571,09/04/2022,214,184,uwagi
772,397,148,425,428,538392,07/04/2022,160,938,uwagi
773,7,157,321,511,582880,13/04/2022,441,327,uwagi
774,892,751,406,961,520409,10/04/2022,671,444,uwagi
775,524,170,409,296,535194,09/04/2022,752,673,uwagi
776,698,965,857,95,511177,11/04/2022,282,522,uwagi
777,496,442,460,502,559784,15/04/2022,780,13,uwagi
778,427,221,339,318,597082,16/04/2022,745,279,uwagi
779,175,416,722,699,558463,09/04/2022,131,994,uwagi
780,937,882,667,635,584622,07/04/2022,524,729,uwagi
781,958,806,250,454,524635,16/04/2022,709,956,uwagi
782,845,489,968,271,570939,06/04/2022,307,589,uwagi
783,681,51,867,856,546620,18/04/2022,589,554,uwagi
784,51,720,548,988,560144,12/04/2022,215,622,uwagi
785,448,738,350,406,554296,08/04/2022,600,860,uwagi
786,790,309,815,634,579722,12/04/2022,783,905,uwagi
787,507,89,494,187,513974,04/04/2022,361,42,uwagi
788,606,949,596,657,566847,19/04/2022,144,645,uwagi
789,270,358,266,718,509560,05/04/2022,616,124,uwagi
790,639,216,983,428,552397,10/04/2022,798,62,uwagi
791,322,580,966,828,566862,17/04/2022,459,15,uwagi
792,809,819,57,415,576785,06/04/2022,653,72,uwagi
793,437,796,716,707,515342,04/04/2022,982,424,uwagi
794,250,597,547,888,581230,09/04/2022,530,316,uwagi
795,337,327,377,658,590645,05/04/2022,343,486,uwagi
796,576,802,500,384,562041,06/04/2022,557,798,uwagi
797,389,209,869,825,500428,05/04/2022,585,531,uwagi
798,158,566,955,407,516209,06/04/2022,502,295,uwagi
799,975,31,610,311,535768,19/04/2022,987,969,uwagi
800,265,330,454,840,513073,11/04/2022,954,223,uwagi
801,752,510,21,140,571827,10/04/2022,890,964,uwagi
802,723,474,495,881,503853,11/04/2022,450,287,uwagi
803,201,951,582,176,598179,09/04/2022,192,486,uwagi
804,340,178,454,604,550700,11/04/2022,908,443,uwagi
805,638,861,666,389,537009,04/04/2022,686,529,uwagi
806,89,575,493,811,504827,06/04/2022,988,692,uwagi
807,87,437,979,288,538713,11/04/2022,560,463,uwagi
808,369,751,949,709,592834,08/04/2022,402,312,uwagi
809,436,310,755,74,516966,10/04/2022,421,462,uwagi
810,540,106,991,629,568085,14/04/2022,483,440,uwagi
811,730,470,131,816,590577,12/04/2022,109,104,uwagi
812,293,668,566,662,541847,06/04/2022,515,371,uwagi
813,347,917,683,783,522524,12/04/2022,437,856,uwagi
814,395,858,318,935,596293,06/04/2022,308,563,uwagi
815,644,790,2,373,525927,06/04/2022,133,189,uwagi
816,166,241,293,458,590828,08/04/2022,859,120,uwagi
817,327,373,490,674,528816,07/04/2022,173,456,uwagi
818,514,609,311,909,546601,04/04/2022,629,843,uwagi
819,429,936,406,73,572523,16/04/2022,408,446,uwagi
820,985,540,635,150,577999,17/04/2022,927,608,uwagi
821,689,785,728,16,515688,13/04/2022,218,689,uwagi
822,446,390,145,959,599826,06/04/2022,456,867,uwagi
823,465,84,710,894,501862,13/04/2022,116,966,uwagi
824,744,524,412,729,506271,06/04/2022,46,878,uwagi
825,843,973,486,531,575737,10/04/2022,213,546,uwagi
826,915,430,235,360,581904,07/04/2022,379,318,uwagi
827,818,834,185,282,591713,07/04/2022,895,175,uwagi
828,936,10,141,680,553294,13/04/2022,553,408,uwagi
829,596,599,286,439,557074,17/04/2022,772,970,uwagi
830,329,984,516,243,541353,07/04/2022,750,602,uwagi
831,233,129,920,50,596248,14/04/2022,104,332,uwagi
832,880,999,507,816,500801,18/04/2022,647,495,uwagi
833,541,200,903,137,579714,18/04/2022,189,575,uwagi
834,368,960,545,696,594369,13/04/2022,60,939,uwagi
835,358,810,540,590,593793,17/04/2022,460,640,uwagi
836,901,564,972,781,556145,18/04/2022,478,596,uwagi
837,570,125,91,111,532309,11/04/2022,994,248,uwagi
838,121,182,823,489,514188,06/04/2022,367,185,uwagi
839,86,426,123,443,523522,16/04/2022,663,33,uwagi
840,174,122,673,74,568503,12/04/2022,644,854,uwagi
841,247,121,449,816,524456,18/04/2022,540,927,uwagi
842,568,533,174,688,571446,08/04/2022,996,176,uwagi
843,857,362,361,942,578758,06/04/2022,483,385,uwagi
844,23,145,418,196,526668,08/04/2022,90,270,uwagi
845,952,733,124,199,585316,19/04/2022,573,15,uwagi
846,98,112,941,666,564377,09/04/2022,114,354,uwagi
847,359,110,530,215,547106,08/04/2022,890,157,uwagi
848,259,372,542,282,551678,13/04/2022,959,478,uwagi
849,784,48,747,736,578049,09/04/2022,870,934,uwagi
850,634,442,948,732,555326,11/04/2022,889,397,uwagi
851,198,2,751,556,511127,14/04/2022,280,770,uwagi
852,583,169,927,841,554046,10/04/2022,468,123,uwagi
853,58,426,600,841,547365,06/04/2022,347,576,uwagi
854,255,217,510,888,565866,17/04/2022,457,620,uwagi
855,212,345,16,409,534667,16/04/2022,766,965,uwagi
856,458,46,735,41,521375,15/04/2022,661,882,uwagi
857,755,128,4,812,555359,10/04/2022,604,653,uwagi
858,28,951,229,282,516684,13/04/2022,738,170,uwagi
859,826,195,789,38,553875,15/04/2022,805,447,uwagi
860,886,571,411,344,561527,16/04/2022,145,384,uwagi
861,830,805,265,584,593272,17/04/2022,269,395,uwagi
862,487,873,47,514,582221,19/04/2022,275,795,uwagi
863,990,13,965,815,520618,05/04/2022,753,852,uwagi
864,745,557,299,631,512674,14/04/2022,709,974,uwagi
865,743,854,358,572,565855,12/04/2022,623,155,uwagi
866,592,891,549,78,576286,06/04/2022,596,592,uwagi
867,586,871,387,575,588289,09/04/2022,351,389,uwagi
868,90,103,241,835,565918,10/04/2022,540,465,uwagi
869,786,249,439,528,510164,09/04/2022,796,99,uwagi
870,761,418,254,352,530856,06/04/2022,803,430,uwagi
871,72,398,21,657,526871,10/04/2022,407,231,uwagi
872,152,757,620,241,585890,12/04/2022,860,75,uwagi
873,519,400,540,304,564707,06/04/2022,978,832,uwagi
874,749,773,931,509,519034,04/04/2022,185,861,uwagi
875,499,987,290,571,538427,19/04/2022,310,227,uwagi
